,Fresh,Rotten,General,freq_fresh,freq_rot,freq_total,rel_fresh,rel_rot
tarsem,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
tate,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tawdry,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
tax,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
taxing,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
taymor,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
teardrop,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tearing,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tease,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
teaser,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
technobabble,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tediously,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tedium,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
teens,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
teeny,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
teenybopper,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
telenovela,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
televised,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
temp,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
temperature,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
ten,0.0,4.0,4,0.0,0.003041940758203734,0.003041940758203734,0.0,0.00799488327470419
tenebras,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tenth,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tepid,0.0,10.0,10,0.0,0.007604851895509335,0.007604851895509335,0.0,0.019987208186760475
tequila,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
terra,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
terrorizes,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
theft,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
theorem,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
thewlis,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
thi,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
thinner,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
thorn,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
thoughtfulness,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
threesome,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
thrillers,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
throwaway,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
throwing,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
thrown,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
thud,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
thuddingly,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
thug,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
thurman,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tic,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tick,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
ticking,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tickle,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tickled,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tidal,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tiddes,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tideland,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tiffany,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tighter,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tights,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
timecop,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
timelier,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
timid,0.0,4.0,4,0.0,0.003041940758203734,0.003041940758203734,0.0,0.00799488327470419
tire,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
tiresome,0.0,7.0,7,0.0,0.005323396326856534,0.005323396326856534,0.0,0.013991045730732331
tiresomely,0.0,3.0,3,0.0,0.0022814555686528,0.0022814555686528,0.0,0.005996162456028142
tissue,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
titanic,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
titilation,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
titillation,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
titled,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tmnt,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tolkein,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tomb,0.0,4.0,4,0.0,0.003041940758203734,0.003041940758203734,0.0,0.00799488327470419
tome,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tomorrowland,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
toned,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tonight,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
toons,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tooth,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
toothache,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
toothed,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
toothless,0.0,8.0,8,0.0,0.006083881516407468,0.006083881516407468,0.0,0.01598976654940838
toothy,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
tootin,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
topicality,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tora,0.0,3.0,3,0.0,0.0022814555686528,0.0022814555686528,0.0,0.005996162456028142
torch,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
torpid,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
torque,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tossed,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tot,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
totally,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
tottering,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
touchy,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
tougher,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
towelhead,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
towners,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tox,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
traffik,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
trailer,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
trampled,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
transfer,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
transformer,0.0,5.0,5,0.0,0.0038024259477546676,0.0038024259477546676,0.0,0.009993604093380237
transitioning,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
translates,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
transmission,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
transporter,0.0,4.0,4,0.0,0.003041940758203734,0.003041940758203734,0.0,0.00799488327470419
transvestite,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
transylmania,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
trap,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
trashy,0.0,12.0,12,0.0,0.0091258222746112,0.0091258222746112,0.0,0.023984649824112567
treader,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
trend,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
trey,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
trhps,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
trifecta,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
trifle,0.0,6.0,6,0.0,0.0045629111373056,0.0045629111373056,0.0,0.011992324912056283
trimmed,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
trinian,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
trinity,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tristan,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
trois,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
trooper,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
tropical,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
truck,0.0,3.0,3,0.0,0.0022814555686528,0.0022814555686528,0.0,0.005996162456028142
truckload,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
trudell,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
trudge,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
truisms,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
truncated,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
trusted,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
tryin,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tub,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tugged,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tugging,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tumble,0.0,3.0,3,0.0,0.0022814555686528,0.0022814555686528,0.0,0.005996162456028142
turf,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
turgid,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
turistas,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
turturro,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tusk,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
twerking,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
twister,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
twitchy,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
twyker,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tyler,0.0,13.0,13,0.0,0.009886307464162135,0.009886307464162135,0.0,0.025983370642788613
typecasting,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
typing,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
udder,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
uglydolls,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
ultraviolet,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
uma,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unacceptably,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unaccompanied,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unamused,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unappealing,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
unappetizing,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
unarresting,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unattractive,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unbalanced,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unborn,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unbroken,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
uncaged,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
uncannily,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
uncertainly,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
uncharacteristically,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
uncompelling,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unconvincing,0.0,21.0,21,0.0,0.0159701889805696,0.0159701889805696,0.0,0.041973137192196995
unconvincingly,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
uncovering,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
uncritical,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
underachieve,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
underachieving,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
underclassman,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
undergirded,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
undermining,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
underperforms,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
underplotted,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
underseen,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
understand,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
underutilizes,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
underutilizing,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
underwritten,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
undeveloped,0.0,4.0,4,0.0,0.003041940758203734,0.003041940758203734,0.0,0.00799488327470419
undisciplined,0.0,5.0,5,0.0,0.0038024259477546676,0.0038024259477546676,0.0,0.009993604093380237
uneasily,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
unegaging,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unencumbered,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unengaging,0.0,6.0,6,0.0,0.0045629111373056,0.0045629111373056,0.0,0.011992324912056283
unevenness,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
uneventful,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unexceptional,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unexciting,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unfavorable,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unfavorably,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unforgivably,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unfulfilled,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unfulfilling,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unheeded,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unholy,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unifying,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unimaginative,0.0,12.0,12,0.0,0.0091258222746112,0.0091258222746112,0.0,0.023984649824112567
unimpressive,0.0,5.0,5,0.0,0.0038024259477546676,0.0038024259477546676,0.0,0.009993604093380237
uninentional,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
uninhabitable,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unintelligent,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unintelligible,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unintentional,0.0,15.0,15,0.0,0.011407277843264002,0.011407277843264002,0.0,0.029980812280140712
uninteresting,0.0,4.0,4,0.0,0.003041940758203734,0.003041940758203734,0.0,0.00799488327470419
uninvited,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
uninvolving,0.0,7.0,7,0.0,0.005323396326856534,0.005323396326856534,0.0,0.013991045730732331
unkempt,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unlock,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unlocking,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unmemorable,0.0,5.0,5,0.0,0.0038024259477546676,0.0038024259477546676,0.0,0.009993604093380237
unoriginal,0.0,26.0,26,0.0,0.01977261492832427,0.01977261492832427,0.0,0.051966741285577225
unoriginality,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unpersuasive,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unplanned,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unrealized,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unreasonable,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unrelatable,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
unremittingly,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
unsatisfactorily,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
